1451, -0.007921, 0.099568, 0.249372, 0.895416, -0.158301, -0.414360, -0.038421, 0, 0, , 0.000000;
1466, -0.008033, 0.099704, 0.249627, 0.895290, -0.159115, -0.414354, -0.038072, 0, 0, , 0.000000;
1482, -0.008067, 0.099779, 0.249712, 0.895247, -0.158730, -0.414562, -0.038411, 0, 0, , 0.000000;
1482, -0.008071, 0.099839, 0.249739, 0.895276, -0.158193, -0.414659, -0.038902, 0, 0, , 0.000000;
1482, -0.008104, 0.099887, 0.249795, 0.895289, -0.158274, -0.414586, -0.039059, 0, 0, , 0.000000;
1482, -0.008106, 0.099922, 0.249852, 0.895342, -0.158052, -0.414552, -0.039110, 0, 0, , 0.000000;
1497, -0.008140, 0.099989, 0.249926, 0.895375, -0.158062, -0.414479, -0.039084, 0, 0, , 0.000000;
1497, -0.008149, 0.100026, 0.249981, 0.895406, -0.157944, -0.414493, -0.038693, 0, 0, , 0.000000;
1529, -0.008165, 0.100036, 0.250015, 0.895505, -0.157729, -0.414412, -0.038139, 0, 0, , 0.000000;
1529, -0.008137, 0.100030, 0.249954, 0.895671, -0.156586, -0.414524, -0.037728, 0, 0, , 0.000000;
1544, -0.008109, 0.100081, 0.250042, 0.895759, -0.156215, -0.414554, -0.036845, 0, 0, , 0.000000;
1544, -0.008094, 0.100081, 0.250081, 0.895943, -0.155813, -0.414374, -0.036078, 0, 0, , 0.000000;
1560, -0.008124, 0.100120, 0.250093, 0.895922, -0.155642, -0.414494, -0.035966, 0, 0, , 0.000000;
1560, -0.008117, 0.100107, 0.250144, 0.895948, -0.155581, -0.414497, -0.035554, 0, 0, , 0.000000;
1560, -0.008162, 0.100192, 0.250152, 0.895853, -0.155871, -0.414557, -0.035977, 0, 0, , 0.000000;
1575, -0.008200, 0.100288, 0.250150, 0.895750, -0.155871, -0.414735, -0.036481, 0, 0, , 0.000000;
1575, -0.008190, 0.100279, 0.250121, 0.895838, -0.155296, -0.414759, -0.036492, 0, 0, , 0.000000;
1591, -0.008261, 0.100423, 0.250062, 0.895727, -0.155169, -0.414967, -0.037389, 0, 0, , 0.000000;
1591, -0.008368, 0.100551, 0.250145, 0.895747, -0.156011, -0.414621, -0.037254, 0, 0, , 0.000000;
1607, -0.008407, 0.100551, 0.249982, 0.895897, -0.155123, -0.414602, -0.037548, 0, 0, , 0.000000;
1622, -0.008489, 0.100570, 0.250009, 0.895894, -0.155309, -0.414572, -0.037203, 0, 0, , 0.000000;
1622, -0.008603, 0.100601, 0.250115, 0.895888, -0.155981, -0.414402, -0.036400, 0, 0, , 0.000000;
1638, -0.008625, 0.100619, 0.250068, 0.896024, -0.155519, -0.414281, -0.036423, 0, 0, , 0.000000;
1638, -0.008672, 0.100633, 0.249911, 0.896173, -0.154564, -0.414272, -0.036905, 0, 0, , 0.000000;
1638, -0.008754, 0.100671, 0.249891, 0.896195, -0.154301, -0.414322, -0.036918, 0, 0, , 0.000000;
1669, -0.008806, 0.100682, 0.249836, 0.896380, -0.153754, -0.414113, -0.037048, 0, 0, , 0.000000;
1669, -0.008769, 0.100642, 0.249638, 0.896849, -0.151675, -0.413809, -0.037663, 0, 0, , 0.000000;
1685, -0.008765, 0.100668, 0.249705, 0.897084, -0.150889, -0.413638, -0.037108, 0, 0, , 0.000000;
1685, -0.008835, 0.100751, 0.249626, 0.897127, -0.149970, -0.413812, -0.037832, 0, 0, , 0.000000;
1685, -0.008875, 0.100777, 0.249665, 0.897296, -0.149493, -0.413626, -0.037739, 0, 0, , 0.000000;
1700, -0.009009, 0.100806, 0.249759, 0.897343, -0.149946, -0.413379, -0.037537, 0, 0, , 0.000000;
